text,label
ek aur gadha vijay jolly rape ke male mein phansa yeh gadhe multiply ho rahe hain modi sarkar mein,0
gujrat jaakr dekho miya rajsthan b dekhlo bundelkhnd me bjp wale hi rape kr rhe he sharam karo,1
i hate patta from starting mummy pareshan ho hai is chij ko lekar nd dhaniya ab vo bi ni achi lagti waqt ke sath,1
ji bihar mai aapke journalist bhai ravish kumar ke bhai brijesh kumar ne dalit ladki ka rape kiya is par kuch kyu nahi bol rahi,1
rapist party k bhakt ho chumma aur rape k siva dikhega bhu nahi tumhe kuch,1
koi bhi kisi ki feelings nai samjhta just hate this,0
har baat ma beti pe hi aakar rukti hai apni ko parde me rkho dusrey ki rape kro,0
bc ye tumhare ravish ke bhai aur congressi neta ne bihar me dalit ke sath rape kiya hai uspe kuchh kahoge,0
bihar rape kand me rahul and kyo chup h kaha h shobha ojha ranjeet ranjan n others,0
kisi bacche ki jaayee ya rape income ke naam se desh mein crime kaun chala raha hai,1
meet new breed of kusanskqri empowered kukarmi girls of india abhi kapada faad ke rape ka natak karegi ye sab,1
haan duniya bhar ka hate hai,0
jaan kisi bacche ki jaayee ya rape income ke naam se desh mein crime kaun chala raha hai,0
na to tanzeem kaal adam hy aur nahi hi inper koi terrorism ka charge hy,0
madam aap k karykartao ko sambhalo kl ko rape kr k bolenge sabh desh hit mai hai,0
chem k liye scenes saath mein hona chahiye na hote bhi h toh dupes k saath hate cv s had it not been divan band ho jaata abhi tak,0
or vo bhi mujhe follow karke mere tweets ko ignore karke rt maarte mere kiye hue rts ko i hate them,0
porki tum to sale apni 6 sal ki bacchi bhi nahi chhodte uske sath rape karte ho fir usi se nikah,1
are isko hate kyun krti ho new new to aayi h bechari isne aisa kya kr diya,0
ek basti ha jise log kashmir khate ha pic twitter com yhuq7tn5kk,0
fir wo chahe rape kare ya murder,0
kya pta ravish ne bhi rape kiya ho hme kya pta ek hi ghar me to bade hue h dono,1
ab haffiz saeed ko bharat ko sop dena chahiye tabhi maana jayega ki pakistan terrorism ko leker serious hai,0
ladke hain garmi chadh jaati hai rape ho jaate hain ab kya rape ke liye sooli pe chadha doge,0
technically modi hatred ke liye desh ko bech aayege fir royege desh ke naam ka nautanki fake nationalism in aapiyo ka,1
sir ye hae vikas shamshan kabristan eid diwali p raajniti bina khoon bahaye aap ko sukoon nahi milega,0
toone maanaa madarso me nafrat failaayi jaati hai good baat par tike rehnaa baaki kahi tik nahi paate ho kaisi lagi meri ray,0
jab bhi koi couple dekhun mera garam khoon khaule khaule khaule khaule khaule khaule,1
ham maanthay hain thum terrorists nahi hon tho wo kashmir main paani ki jaga khoon kon baha raha hain,0
bas piyar sey keh dena yaar prince teri ab zarorat nahi rahi,0
ganganagar mp nihalchand bhi rape accused hai us ko bhi kuch karo,0
wanha hatred paadhaya jatahai isliea sab jhatred,0
tumhe apna banane ka junoon jo aab dil mein hain 3 listening to tumhe apna banane ka junoon hate story 3,0
kisi ne help na ki meri rajat tum mera dard nhi mehsus kar sake tum wo ho hi nhi jise mne pyar kiya i hate u,1
those who say khoon ka aapki soch se kucchh nahi lena fake gandhi varun ko dekh lijiye cm ke liye naam nahi anounce hua toh attack bjp,0
nushki me murghi mafia aik dafa pir awam ka khoon choosne lag gaye qta me 160 se 180 jab k nki me 240 se 260 rupay fee kg frokht ho raha ha,1
saraswati ko nafrat maante hai aur hinduon se vote maangte,0
kidhe pher full yaari,0
bhai mekko toh sab hate u hi bolte subah subah,1
mati das ko aari se chir dene wale banda bahadur ki aantria usi ke muh me thus ne wale muje nafrat batate pic twitter com rwheiti4dt,0
lawyer hamare pass saboot hai khoon tumne hi kiya hai,0
criminal jo bolta hai vohi hota hai,0
stop the hate salute jigs mayuga,0
achha ye batao bihar me dalit ladki ka rape hua hai kuch virodh karoge ki bjp rules state me kuch hone ka wait kr rhe ho,1
mre ko aisi feeling aa rai hai ki 1 murder or hoga,1
bajwaa sahab itna nahi khaane ka nafrat ka tezaab khayiye pyaar ki halwa life hogi mawa gulaab jamun bas gulaab haat me,0
nihalchand pr rape,0
modi pr fake degree,0
smirti pr fake degree,0
sivraj pr vyapam ghotala,0
hum up ke rape kuchh nahi bolenge waha jo gadhha bandhan hai sp se,1
just saying k agar war on terrorism ek kahani hai to ye thread ek major spoiler hai spoiler kya is se zyada ab kya bolega,0
jub se pak army pr bakwas ki hai aap se nafrat c ho gai h,1
islaye tou chata hu aap jaise humble and mannered log samjay aur samjaye ke tarekfatah nafrat phaylata hain aur kuch nahi,0
terrorist attack ho tou shor hangama macha deta hai media aaj tak ek program nahi kiya ke terrorism hoti kyun hai issay roka kaise jaye,1
ab to tune bhi kar diya tweet ab teri gand se bhi nikleg khoon madar,1
sab to yahi bolte ki hitler hu mai kitti sweet hu waise,0
no usko gujarat bjp ke naliya rape scandal ke liye campaign karna chahiye,0
tumlogon ke khoon main hi dalali hai ghulami main angrezon ki dalali ab paki ki dala waise bhi isi marked fully satified h,1
we can understand nafart ghol diya hai tum logon pak ke naam se or pyaar bhi hai paki se ye kasoor tumhare khoon ka hai,1
touch se slapping tak pahunch gye subah tak rape pe pahunch jaoge,0
agar dr asim aisa boltey tou kub ke phansi charhaye ja chukey hotey suoreme corts az khud notice le rahee hotiaurrangerschapey,0
5anjeer tukray kar k pao doodh men ubal k thanda kar k daily sonay se pehle khaya karen,0
aapko to patna me murder gaya me rape ka pata v nahi chal pata hai aur bat karto ho isi agent ka,0
bhai tm hate krte rho tmse yahi umeed hai aur muje yakin h ki umeed ni todoge,0
aap janwar ho khoon kitni bar use kiya apne jb yesa hone lge to samjh jana ki pagal ho chuki aap,1
1 aansu ka qatra jo khaufe khuda me nikle 2 khoon ka qatra jo raahe khuda me gire,0
good yahi karte raho isse to hate story banta hai koi kahega hindu jindabad,0
akhilesh don t feel bad baap ne sikhaya ladko se galati ho jati hai bhabhji ki chhedchhad hui hai rape nahi akhilesh,0
khoon nhi kholta madam tumme bhi mnn marta hai chummi lene ka,0
ye to achchha hai ki up me bijli ki durdasha hai nahi to jis tarah nangi taar latki hui hai rape se jyada current se mar jate,0
maine bhi sunatha pappu ke upar bhi rape case chalatha ushka kya hua tabhi cong ka govt tha samajhadaro ko ishara hi kafi,0
jo sp k gundy atankvadhio rape master logo par police cort judjes gun kush nahi kar paai wo sab aap ki ungli kamal dubaa kar kar sakti pic twitter com xiowyovvma,1
jab jnu se itni nafrat hai to jnu me padh hi kyun rahe ho aur to aur apne twitter handle me bhi jnu ka prayog kr rahe ho,1
kah muje se sakht nafrat hain pic twitter com iqi3kw5kwq,1
bro mere tweet mai sare rang hai rajniti ke pyaar ke nafrat ke jokes ke attitude ke,0
chahe cm hi kyu na hoo jahil jahil hota hai sanskar khoon mai hota hai,0
delhi ma roj rape hotai delhi ma crime kis kadar bhad gya ha sheela ji ka smya sa bhi jyada bhad gya ha vikas bhi tham sa gya ha b j pjwab,1
yuva dhan ki mansikta ke karan hi rape cases badhte hai psychologists aur sachchhe sadhu sant ki advice bahot jaruri hai,0
chal phir mat dikhain warna murder ka case ban jaye ga tujh pr,0
listening to aye khuda murder 2 by mithoon saim bhat kshitij tarey,0
lol terrorism ki baat aayi aur dukh kisko hua dekh lo,0
vo state batai haha rape na home ho kisi parti ko nahi janta ko samne aana hoga hassan,0
bharat ko aazadi dilane mein ww2 ki bhi khas bhoomika rahi hai aur ww2 hitler ki wajah se hua tha to gandhi ke saath hitler ko bhi yad karo,1
girl accha tum bhi period mein ho laal khoon nikal raha,0
nhi yaar or sun na bhi nhi hay warna real version se nafrat hojaegi,0
ye video dekh kar to khoon khaul gya,0
ye jo roz roz murder rap ho rahe h is desh m log chutiya samajhte h is desh ke kanoon ko,1
sir i suggest my views about rape cases ladies ko chahiye ki woh apne pair se unki jananendriya ko damage kare voh bhagega,0
tarek fatah jise kamine ensan ko keon national media etna highlight karta hai yeh desh men anarchy aur nafrat phailana chah raha hai,1
pardarshan ki baat to shi hai par naare ki baat apki galat is post se aap nafrat phelao rhe hai,0
kya up ki janta charaghotala 2gghotala kisano ka muavjaghotala rape dange gundaraj waloko ek bhi vote degi,1
naliya gang rape might have got blessings from mulayam choti choti galtiya ladko se ho jati hai,0
bikram singh indian army chief hum pakistanio ka khoon bhahye gy tu eh pak army ko nuqsan hoga,0
haan unhi brahmino ke saath jisne inka rape kiyaa akhilesh hi bachayenge sab dalit ko,0
yadi sapa ne up ko gaud liya hai toh itni gundagardi murdered rape chori kyon hoti hain kya aap jawab denge,1
keh kaun raha hai balram singh ki beti se gang rape ka aaropi jiska leader ho usko to fasi de deni chahiye,0
main kab popular ho gayi bhai aur tu mujhe hate karti hai,0
bjp wale rajyo me murder ya rape nahi hote kya up ki roti kha k up ko hi badnaam karte ho,0
sir but language kya ham is desh nafrat ki or nahi le ja rahe,0
kya fayda khoon jalane se ignore kriye samay ek jaisa nhi rheta hai,0
hate karte hain phir usse shaadi kar lete aur phir pyaar waah waah rangoon this friday,0
aaj phir video song hate story 2 arijit singh jay bhanushali surveen chawla,0
que from aap kisi father ko uski beti ke case me death penalty nahi de sakte uske 40 baccho ka kya hoga,0
modi ji ka kitne state se khoon ka rista hai ye koi kaise proof karega,0
asl dangon ki wajah bike hue journalist hi hotels hai jo thode paison ke liye nafrat ki aag ko badane kaa kaam karte hain,0
mahila sabha national president ranjana bajpai ko pratibha ke rape case me kaam karne ke liye nikal diya gaya kaam bolta hai,0
hamarey pyare pakistan men ab tak terrorism ki wajeh se 70 80000 loog marey jachukay hain aur is zalalat k zimmedar hain,1
desh me rape pe rape ho rhe hai,0
judge msti se so rhe hai,0
tv me advertising aata hai up ke liye ki kaam bolta hai aaye din murder aur rape uske saath saath acid attack sach me kaam bolta hai,0
judges msti se so rhe hai,0
rapist desh ki ijjat dho rhe hai,1
jab k usay janam deny wali maa bhi aurat zaat h0ti hai,0
rape karne wale hamare sarkar hamari pulis hamari kisko pakde kisko chhode hamari marzi,0
i hate mathsmatric tak pasand thi us k baad nahi p,0
i hate them jo log aapko badnami karte hai kyonke aap hamare lye ek bahat khas insaan ho,1
zahid pk army,0
vividha can be angry on atharv can hate him but atharv ke allava kisi aur ki no,1
gujarat bjp ke karyakarta ne rape kiya he vo khabar chala apni news par desh ki khabar bata naliyakand ke bare me,1
very true nafrat h sach aur hindu aur bhartiya culture s inhe,0
hate u use bola jata jise sab se jada love karte ho,0
acha sp party ke log rape karte hai won to bhagwan hai kairana se hindu ko bhagate ho woh to mahan hai gunde to sp wale hai,1
quki jinke dil me nafrat hoti he na unki bhagwan sunta h nahi music unki kadr karta h or nafrt ho vha pyar ka to swal hi nhi,1
notebandi se terrorism khatam ho gaya,0
notebandi se fake currency gayab ho gaya,0
bhai yeh desh mera hai poore desh se mera khoon ka rishta hai india se na hoga th kya italy se hoga,0
rape wala bhajpa,0
jee zaroor q k punjab bhi pakistan ka part hai and terrorism se cover hua hai,0
desh me rape pe rape ho the hai judge msti sent so the hai,1
pin it khun ke aanshu to the hai,0
rapist desh ki ijjat dho the hai,0
judge msti se,0
nhi phr kbhi khoon ga abhi time nhi,0
vote ke liye bjd walo ne yanhape booth jabar dakhal murder kiye aap aese jadu chalaea ki 2017 me president rule odisha me lagu hona chaehe,1
40 saal ke muslim ne ek 4 5 saal ki bachhi ka rape kiya ye muslims ki insaniyat ko dikhata hai right what s ur view,1
i think ka khoon koi aapiya ya feminist hi karegi,0
haramkhor apni hi betiyon ke farzi rape case bana ke unjaan logon ko bekoof banatey rehtey lol,0
jaa tera makaan uske baam karde bhashan dene saab aa hate hai wo harami terrorist hai samjha,1
tumharay khoon ka jo karz hai ispr latest song on peshawar martyr 108 via,0
main blasts inty hugye k ab hum kehti hain chota mota blast tha 5 6 log maray hain sirf rip humanity,1
sirji hum jaise bekari kam hoti aur yeh gunda gardi murder kam hote us paise se business karte aur naukri ke liye koi jhanda,0
i hate cunny i support konidala family jai chiru jai pawan jai charan jai varun jai akira,1
girls who put half avi banda onko kesay samjaye k agr onka murder ho gya to laash ki shnaakht kitni mushkil ho jaye gi,0
bhai vote to en ko hum sab me se hi na log karte hai har party me 50 lagbhag murder rape jaisa kam karne wala v,0
gareeb logon ko notebandi se koi farq nahi pada up the level of higher middle class,0
aur ye vinod dua to purana modi hate aur 10jp kutta hai,1
dimple if you tell akhilesh bhaiyya about boys teasing you kya hoga rape ke baad bhi chup rahega chahe gayatriprpti hi kyon na ho,0
mujhe maths se pyar that jab tak usme english nahi thi ab mujhe maths se nafrat hai kyu ki use english aa gyi aur mujhe english nahi ati,1
sir bach k kahi aapke upar bhi deshdroh ka mukadma na chal jaye mp hai wo jaha rape murder chori nahi ho sakta,0
rape chori daketi gunda gardi bhai giri corruption n garibo per atyachaar ye sub bhi to kaam he h na,0
cheer he to h rape thode na kare h ese to hum galti bhi nahi kahe sakat singh,0
raipur grp ke teen javano par rape ki kosish ka arop via,0
kisi ladki ka periods mein mandir jaana kisi ladke ke lode mein se khoon nikalne par mandir jaane waali baat hai,1
use top se uda do tab maan sakte hai ki pakistan terrorism khatm karne ke liye serious hai,0
rape pe ladko se galti ho jati hai tera baap bola gadhe baap ki aulad gadha hi hogi,1
ghanshyam tiwari se poochh lijiye badayu rape kand ka doshi ko pakda gaya ya nhi,0
khoon chala from rang de basanti,0
mujhe nafrat hai un logo se jo muh par bolte hain song bekar hai aur baad mai bathroom mai earphones laga kar same song par dance krte,1
shozi ghor se dekhain mein ne hira ki li hai side or tayyab ko kanjoos bola hai i hate you now bye,1
phr zameer jag jata hai apni bari but dosro ka kia wo kon sa apna khoon hoti hai kash soch change ho jy hum sub ki,1
ab baat nafrat ki hy tw soch tera kiya hoga feeling angry,1
aaj ke neta bilkul mosquito ki tarah ho gaye hai jo bhedbhav ni dekhte bas jam kar khoon chooste h,0
sir hamare desh me rape jaisi jaghan apradh ko rokne k liy sarkaar kya kar rahi hai aap hamare pm ho iske liy hamein grw hai,0
abhi main tera khoon kar doon gye bout bolte ho,1
tum logon ne indians hi karwaya tha blasts in pakistan iss liye aise posts daal rahe ho,1
agar apna broadband launch karde to yeh kuch bhi nahi hoga uske samne i hate,0
yar ye cvs apni hy likhi howi story kyu bhul hate hain,0
ham sub aap se itefaq kerte hain lakin akela nahein bradran ki puri hamayat hai ye sub mil k terror phela rahe hain,0
tumharay khoon ka jo karz hai ispr latest song on peshawar martyr 1080 hd via,0
sanjay bhansali ke thappad lagne par hindu terrorism bolne wale ab kaha h,0
hauz khas mein bhi agar rape ho jaye toh log kahan safe hain,0
lol gayi bhains paani mein hatred at his best,0
bilkul galat usne kya sahi kaha hai mere bhai i hate terror i hate isis woh to khud isi ka agent hai,1
ddlg oops ddlj khoon will kill me but yeah who cares,0
jis ke upar rape ke mukdme hai chahe wo kisi ki party ka ho wo duniya ka sabse bada haramkhor h chahae kisi party,1
ya log hi bhart ma aatank aur terrorism badhawa data hai pic twitter com 2ubohi5wol,0
suchai to ye hai ks ki army rape krti hai ab khna ye b jooth hai,1
ap to educated malum hote hain agar aisa hai to ap pahle quran holy book ko parho samjho aur nafrat se ruk jawo,0
ap jaise mere mitr muslims ke khilaf sabhi ko bharka rahe hain please stop sharing hatred against a particular religion,0
sabhi log tere jaise chuitiye nhi hote aur unke liye education matlab sakha terror training camp nhi hain ok,1
you mean hatred ke saath disbelief aa hi jata hai slowly,0
kuch logo ne bhansali ke kaan ke niche ek diya to hindu terrorism,0
aur teri to army hi terrorist ki hai jo rape karte hai lootte hai chor hai,1
famous hone ke liye kitna khoon bahana padta he tum kya jano wo bhi periods wala,0
aik mareez ko a b positive khoon ke sakt zarorat han jo dost dena chahe wo rabta karay,0
and we need to stop werna sab ko nafrat hojayegi p,0
javed akhtar sahab aap sirf itna lik dejeye k is desh ko islamic terrorism se katra hai,0
agar is team ka captain dhoni nhi to ye team kuch nhi chahe kisi ko bhi le aao lakho log aaj apki team ko hate krne lge h,1
naa likes naa rts mar kyun nae jaaty sb,0
islam mea rape ki saza se nonno othna band hojayegi dear samjho,0
hitler ka phone 2 lakh 40 hazar dollar me farokht,0
kisliye shukr genocide rape slavery damage ke liye yahi to islam ne diya duniya ko,1
hota hoga parrrrr nafrat c hai mujhe formalities main,0
bhai unhone un hindu s ko terrorist bata ke goli marvai hindu terrorism naam ka naya word invent kiya,0
jis chutiye ne bhansali ko ek thappad lagne par hindu terror naam de diya tha ye sab uski ammi ke shauhar,1
imp seat h toh rape accused k liye prachar krenge hadd ho gyi arey taal dete schedule kahi or kr lete prachar,0
international players lene me toh gili ho jati hai aur hate spread karna hai,0
he is right akhilesh u p may gundo ka palka kutha hai jo koi karwai nai kartha gundo par u p no1 state in muders rape,1
police k paas kisi bhi smsya ka smadhan nhi hota chahe paisa chori ho jaye smaan chori ho jaye murder ho jaye akhilesh ke jhooth,0
3 more blasts in pakistan bomb phodh phodh ke ma chod do uss desh ki bhenchod,1
gandhi parivar me sab ke murder hi q huwe,1
ab kaha gaye seculars bhoukne wale ye muslim terror nahi hai ekdum se khul k besharmi se ghatiyapani ho raha hai,1
hare rama hare rama ram ram hre hre hate krishna hare krishna hare krishna krishna hare pic twitter com dkaagjlgyp,0
abhi tak koi call nahi aaya shame on you kab aaye ga srif paisa se matlab hai aap logo ko i hate you dishtv,0
dalbandin thilismia k shikar aik masoom bachi ko o aur aik bachy ko a khoon kee zarurat hai rabta kare bolan blood bank 03327914313,0
sir inhone dikha diya aap hamla karke inki veins main kiska khoon behta hai ye bus ek bujurg par apni takat dikha sakte h,1
justice khosa ko samjhaain aisay remarks na dain warna blasts barhtay jaaingay,0
ha re ek din media ko batana hi padega tabhi vo haramj pakda jayega varna paiso ke dam pe aur do tin murder kar dega,0
aur yeh bhi 40million ke khoon se range hath dekh lo dhyan se pic twitter com xoeehkmmbh,0
lekin aaj kal to gujrat ki mataon ka gang rape kar rhe aapke tuchhe karyakarta,0
tum to subah shaam sonia mutra peete hi honge aur tumhre to khoon me bhi congress hi hogi,1
kyu be halkat abhi tarek fatah par hamla hua tab tuje islamic terrorism mai dikha haramkhor sale gand me fatt gai teri,0
jab mp mein vyapam ghotale ko chupane k liye 60 murder ho sakte h ye to uske saamne kuch b nai,0
aur hoga bhi kyo naa ek rapism aur dusra terrorism dono ki jori waha waha pooooo jaisi dosto,1
pata hi kin logon ne inko nafrat ka injection laga diya hai hamesha hindu musalman aur nafrat ki batain to karte rahte hain,0
aap pehle dilli ka khyal rakhen phir dusron ki baat karen rape capital ban gaya dilli kab sudharega,1
good bye accha h dur raho hum logo se hate u and anku ko bhi hate himmmm,1
phir bi akal nahi aya kashmiriyo ko pakistani sena pok ki ladkiyo ka rape kar raha phir bi pakistan jana hai,0
ye bakwas h jatin hate karte ho thik h par ye faltu ka to mat bolo agar koi shah ko aise bole to,0
tum loug ke pass hate curse ka time kaha se aata hai to yai nahi sikhati,0
u p sapa sarkar ke mukhiya jab rape aropit mantri ka jan sabha me smarthan karta ho mahilaon ki suraksha ka ashvasan ek dhokha,1
mera channel q band kiya i hate you faltu hai ye dishtv call karo jaldi,1
bjp haar rhi hai kyoki bjp ka leader jhhuta hai jo bolta hai vo nhi kiya aaj tak sirf nafrat hai uske dil me,1
haan or bol ye voice suit kar rahi hai tere upar apni hate jaari rakho or vote kharab karo,0
hitler ka phone 2 lakh 40 hazar dollar mein farokht,0
rape wahi log krte h jo khud kisi rape se paida hue hotel h,0
damashq sham me sarak kinare nasb bomb ka dhamaka 4 roosi fauji halak 2 zakhmi hitler ka phone 2 lakh 40 hazar dollar me farokht,0
sir naliya rape case in gujarat kya aap bhi aise pagalbillo ko ticket doge,1
aur kehte hain hamaari sarkaar banwaao to ham aalu ki factory lagaenge,0
gujrati to in insaani gadho se khud pareshan hai koi rape karta hai koi kisano dalito muslimo ko peet ta hai aur zameen chor dhol,1
thori sharam karo aap ki auqat nahin hafiz saeed per comment karne ki pehle bb k qatilon ko pakro dr asim ko phansi do apna ehtsab kro,0
gujarat ki janta gadho se behaal koi rape karta hai koi dalito aur muslimo ko maarta hai koi in gadho ka prachar kar raha hai tv par,1
jab se surgical strike ki hai na tumhre mujahid ki gand se khoon niklta hi india k bare me soch k,0
even the stars align against anpadh hate mongers diwali and eid fall on the same date this year bijli ki koi problem nahin hogi modiji,0
up me rape ho ya balatkar sab cmji ko sajish lagta hai 100 laye hai sirji ab jaldi2 sajish pakad lenge,0
sayad rape waise hi hota hoga train me logo ko marna punay h apki najar me,0
kab se jab se muslamano ne hindu ka rape and balatkar karke kashmir se nikal diya tab se ya pahle se,1
pakistaniyon ko aisi news maamul sa ho gaya hai jaise udar roz bomb blasts hote hai,0
rangers muqable main 5 dehshat gard halak,0
aur jo kisi ko mar kar apna dharm chalaye unse jayda nafrat krne wala koi ni,1
tum logo paise milte paise k tttu andhe ho kya 3 murder kis n kiye,1
uff itni nafrat karachi se poora timeline hate tweets rts se bhar diya celebrate ur win yaar dil bara rakhen,0
jinki pakistan ke liye sabse zyaada services hain unhi ko sabse zyaada hate kiya jaata hai ultay log ulta mulk,0
to hindustani naam rakho ye terrorism failaane waale arbo ka naam kyu rakhtain ho,0
aur unko chamcho ne gujarat ke 35 mahilao ka rape karke mms bana liye unko gujrati pelenge is saal,1
sharam karo apni baap ko hate less karty ho out bath karte ho islam ki,1
iss kambakhat makhi ko poore duniya mein sirf mera hi milkshake mila tha suicide karne ko,0
hahahaha is hate mai bhi pyaar hai,0
dekho na mass murder karne ka mann karta hai,1
chacha teri party ko 44 pe le aye the log 2014 me abhi tak malaal nahi gya tumhara isi tarah nafrat failao or agli baar 4 pe aao,1
maut ka saudagar bole woh khoon ki dalali bole woh aur gutter zaban sanghi ki waah ji secularism ke chamche,1
bhai rivalry no hate lahori karachi bhai bhai,0
yar jab ap apni niki hmara ghar bhajo ga tab karonga rape pr shadi k bad,0
abhijeet bhattacharya up waalon ke khoon main hi politics hoti hai,0
allied bank ke bachay se nafrat hogie hai,0
chakko ki fauj ko industry kahate hai,0
bhansali ko jhapad pada to saffron terrorism,0
rehaii mil chuki hai par khauff barkaraar hai i have been freed but the terror remains,1
hate to koi bhi kisi sey kar sakta hai mat bhed honey key karan muslim bhi muslim sey hate kar skta hai,1
raga ka bhi ek case tha rape ka patanehi case ka kya hua tabhi congress ki govt tha,0
unki family mai rapists ko encourage karna mujhe doubt hotahai unke upar kehi woha rape to nehi karte,0
list bahot dekhe hai hate nahi karta to anurag ko kyun bol raha eid pe aao salman ka ____ maaro yeh kaisa pyaar hai baba,1
mam humare yahaan gujarat ke naliya me in bjp valo ne rape kiya aur abhi tak pakde bhi nahi gaye,1
kyo tarik fateh se pyar karte ho aur pakistani actor se nafrat tarik fateh se kuch gahra relation lagta hai,0
aur kuch tou emojies ka rape karte hain,0
lol cocky chootiya jab gali kie londey star ban jatey hia phir bhi jahil rehtey hia dil mie nafrat rakhtey hai,0
dear goenkas aap dhoni ko kaptaani se hata skte ho lekin vaisa young captain kaha le laoge jiske khoon me kaptaani ho,0
i hate it when i lose an argument aur 1din bad yaad aata he,1
buzurg shahri ko firing kar ke qatal karnay walon police aahalkaron ko phansi do,1
i hate pakistanis in jaise logo ki wajah se hi mere mulk hindustan ke do tukre huye,1
i hate it hostel me banti thi us din chawal me ghee aur namak daal ke khati thi,0
kaam bolta hai despite rape allegations akhilesh yadav campaigns for gayatri prajapati,0
kya mahilayo ka koi samman nai up me agar hai to jinke upar rape case chal raha h unhe ticket kyu,1
jhoota sala kamina rape karke ab natak kr rha hai in jaiso ko bacha rhi thi dimple yadav wo b in jaisi hi hai,1
splleling mistake thi yr,0
diya gaya aur bhi suniye ki murder case mein bhi f i r me naam darg uske sale sasur saas ka naam barabanki ki police ne 5 5 lakh,0
kaam bolta hai despite rape allegations akhilesh yadav campaigns for gayatri prajapati pic twitter com upm98wvkkf,0
pakistan mein rape police thane mein report nahi hote chutiyee tumhare country mein bachabazi or pedophillia sabse zyada hai,1
wait kar show bhut jald band hoga 100,0
teri gand ka rape to bandar or kuttay krte hain isi lie teri shakal bandar ki tatti jesi hy madarchood bhosri k gay hijre,1
aur up me agr adv hoga to rape murder yahi dab dikhega na,0
i hate my hazir dimaghi zaroorat k waqt aksar ghaib rehti hai,1
sir ji pi rakhi hai kya,0
i always hate khan s to aise tweet karke akkal ke tare kyun todte ho,1
sarm karo udhar bjp wale isi aur rape kar rahe hai to koi jawab nahi mang raha hai aur other party ke netawo la,0
agar tumhare sath rape ho jaye to tumhare father kya karenge,0
kyunki bhansali news chanel pe nafrat nahi faila raha tha aur fateh ka maqsad sirf nafrat failana hai,0
up me dange loot rape gundaai jameeno per kabja karna iske alawa kya suna hai,1
gujarat ke gadhe wahan ke rajnaitik gadho se lakh guna zyada acche hai na rape karte hain no logo ko zinda jalate hain,0
jab amitsaha badi saan se kahete he up me ek ghanta me 24 maa beti ki rape hoti he to matlab kiya up ke maa betio ko izzat nilam karna jaisi,1
ishliye corruption ke jariye sab ki khoon choos rahe heine,1
nafrat ka meaning to tab samajhme aata hy jab piyar karnewale nafrat karne lage,0
agar ye ithna progress chahtha hei tho apna desh chalo udbar kuch karo terrorism band karneko,0
ne jo dalit gang rape kiya tha khangressi mil ke kahi aap to ______ sorry aap jaise hi gande vichar ate hai,0
hindu muslim sikh issayee aapas me sab bhai bhai why to hate some one,0
history ka wahi panna padh k aaya hai ye jispe nafrat likhi hai last night mujhse bahes hui thi tareek fateh,0
baap aur beta dono ek category ke hai mulayam stands by ladkon se galti ho jati hai comment on rape,1
jiske haath muslim ke khoon se range ho uske bhakt kabhi patriotic nahi ho sakte just ashamed on u,0
jo itna saalo se desh ka khoon piya hai uska kya ek bottle raktadan ke badle millions bottle ka hisaab nahi karte janadeaala,0
aaj to sab mujh pr ilaaz laga rahy yar i hate twitter,1
terrorism ko khatam karna easy hay leken agar ham main se har aik mukhlis ho jaye apne mulk k sath,0
elliot ko to 7 khoon maaf ye to phir ek catch hay,0
gujarat me naliya rape case kisano pe lathi charge ke khilaaf kyun jubaan pe tala laga h,1
khooni gandhi aur nehru the jinhone khoon bahaye tha gandhi family is bloody murderer family,1
rajneeti ko gandhwa diya ha in sapa congress ne i hate this type of rajneeti,1
akhilesh yadav gang rape ke aaropi ka parchar kar rahe hain yahi hai smajwadi party,0
sahi hai bhai jaise dadri murder se intolerance poori country mein ho gaya waise hi,0
cm ne aaj gang rape ke aaropi gayatri prajapati ke liye chunaav prachaar kiya does he endorse prajapati s act,0
gayatri prajapati jis pr rape ka aarop h ussi ka chunav prachar kr rhe the waise toh stage pr baithne ni dete pr,1
chtiye sabse jada izzatdar tera muhammad hai ko 9 saal ki ladki ka rape kiya,0
kaise hindu hai ye haramzade jo apne desh ke hi pm shab ki insult karte hain in haramiyio ke andar kisi mughal ka khoon hi daud raha hoga,1
varun pruthi cuts his wrist yelo mera khoon peelo,0
pichle 10 saalon me hum ne kitne hi lasheen uthaen ho magar aafreen un par jo hamen ab bhe terrorist kehte phirte hain,0
aur samajwad ke name pe sirf yadav ko naukri mili baki ko sirf dhamki maut ya rape,0
agr 20 rupay ka balance idher udher ho jaye,0
kabristan men boundry aur jo log zinda hain unke liye koi security nahin khulle aam murder lekin koi fir nahin think b4 vote,1
ni dekhe apki army or rangers ne jbhi 2sron ke khoon ka badla lena ni ata means ghareeb ke khoon ka,1
rape ke liye prog karna hai to akhlesh ko vote dena rapist ke liye prachar karta hai,1
rapist ke liye prachar karta hai means rape ka prachar karta hai australia me padh kar aya u will be anpadh only,1
maut ke saudagar aur khoon ki dalali kehne wale aaj modiji ko uttam vaani pe lecture de rahe hain,0
khud hi rape karke khud hi protest karogo to arrest to hona hi hai,1
rajasthan ki to aesi ki tesi kr di ab up ki kr do hate,1
aap rape karne walo ka prachar karo to theek lekin amitabh ji gadho ka prachar na karein wah kya logic hai,0
